game_id,date,season,game_type,opponent,venue,result,fg2_made,fg3_made,fg_att,ft_att,ft_made,fg_made,total_points,fg_pct,ft_pct
20600372,2006-12-20,2006-07,RS,MIN,Away,W,10,0,17,6,4,10,24,58.8,66.7
20600381,2006-12-22,2006-07,RS,NJN,Away,W,2,2,13,12,11,4,21,30.8,91.7
20600403,2006-12-25,2006-07,RS,MIA,Away,L,4,0,17,9,8,4,16,23.5,88.9
20600418,2006-12-27,2006-07,RS,ORL,Away,W,8,0,22,12,11,8,27,36.4,91.7
20600431,2006-12-29,2006-07,RS,CHA,Away,L,18,4,45,12,10,22,58,48.9,83.3
20600456,2006-12-31,2006-07,RS,PHI,Home,W,12,3,22,2,2,15,35,68.2,100.0
20600478,2007-01-04,2006-07,RS,SAC,Away,W,8,3,21,20,17,11,42,52.4,85.0
20600489,2007-01-05,2006-07,RS,DEN,Home,W,1,1,9,4,3,2,8,22.2,75.0
20600504,2007-01-07,2006-07,RS,DAL,Home,W,9,0,20,9,8,9,26,45.0,88.9
20600511,2007-01-09,2006-07,RS,MEM,Away,L,5,2,15,9,9,7,25,46.7,100.0
20600523,2007-01-10,2006-07,RS,HOU,Away,L,6,0,18,9,8,6,20,33.3,88.9
20600539,2007-01-12,2006-07,RS,ORL,Home,W,9,0,15,11,10,9,28,60.0,90.9
20600564,2007-01-15,2006-07,RS,MIA,Home,W,11,0,24,3,3,11,25,45.8,100.0
20600576,2007-01-17,2006-07,RS,SAS,Away,W,12,0,19,11,10,12,34,63.2,90.9
20600580,2007-01-18,2006-07,RS,DAL,Away,L,8,0,18,11,10,8,26,44.4,90.9
20600598,2007-01-20,2006-07,RS,NOK,Away,L,4,3,22,8,6,7,23,31.8,75.0
20600614,2007-01-22,2006-07,RS,GSW,Home,W,7,4,22,19,16,11,42,50.0,84.2
20600644,2007-01-26,2006-07,RS,CHA,Home,L,8,2,24,12,10,10,32,41.7,83.3
20600657,2007-01-28,2006-07,RS,SAS,Home,L,12,1,25,5,4,13,31,52.0,80.0
20600678,2007-01-31,2006-07,RS,BOS,Away,W,6,7,25,13,10,13,43,52.0,76.9
20600691,2007-02-02,2006-07,RS,IND,Away,L,5,2,25,6,6,7,22,28.0,100.0
20600699,2007-02-03,2006-07,RS,WAS,Away,W,12,2,26,10,9,14,39,53.8,90.0
20600714,2007-02-05,2006-07,RS,ATL,Away,W,8,2,18,6,5,10,27,55.6,83.3
20600735,2007-02-08,2006-07,RS,DET,Away,L,3,2,13,6,6,5,18,38.5,100.0
20600738,2007-02-09,2006-07,RS,TOR,Away,L,9,1,23,4,4,10,25,43.5,100.0
20600759,2007-02-11,2006-07,RS,CLE,Away,L,11,1,24,11,11,12,36,50.0,100.0
20600774,2007-02-13,2006-07,RS,NYK,Home,L,7,2,20,11,11,9,31,45.0,100.0
20600789,2007-02-15,2006-07,RS,CLE,Home,L,7,2,22,15,14,9,34,40.9,93.3
20600809,2007-02-21,2006-07,RS,POR,Home,L,8,0,22,11,9,8,25,36.4,81.8
20600825,2007-02-23,2006-07,RS,BOS,Home,W,8,5,23,9,7,13,38,56.5,77.8
20600838,2007-02-25,2006-07,RS,GSW,Away,W,7,2,23,7,6,9,26,39.1,85.7
20600847,2007-02-26,2006-07,RS,UTA,Away,W,7,0,21,24,21,7,35,33.3,87.5
20600878,2007-03-02,2006-07,RS,SAC,Home,L,9,1,22,9,9,10,30,45.5,100.0
20600890,2007-03-04,2006-07,RS,PHX,Away,L,10,1,28,10,8,11,31,39.3,80.0
20600902,2007-03-06,2006-07,RS,MIN,Away,L,10,3,30,13,11,13,40,43.3,84.6
20600919,2007-03-09,2006-07,RS,PHI,Away,L,9,3,27,3,3,12,30,44.4,100.0
20600941,2007-03-11,2006-07,RS,DAL,Home,L,6,0,19,18,13,6,25,31.6,72.2
20600969,2007-03-15,2006-07,RS,DEN,Away,L,9,0,19,8,7,9,25,47.4,87.5
20600977,2007-03-16,2006-07,RS,POR,Home,W,15,8,39,12,11,23,65,59.0,91.7
20600994,2007-03-18,2006-07,RS,MIN,Home,W,13,4,35,14,12,17,50,48.6,85.7
20601016,2007-03-22,2006-07,RS,MEM,Away,W,17,3,37,18,17,20,60,54.1,94.4
20601027,2007-03-23,2006-07,RS,NOK,Away,W,14,2,29,16,16,16,50,55.2,100.0
20601044,2007-03-25,2006-07,RS,GSW,Home,W,11,4,33,11,9,15,43,45.5,81.8
20601057,2007-03-27,2006-07,RS,MEM,Home,L,4,3,26,9,6,7,23,26.9,66.7
20601081,2007-03-30,2006-07,RS,HOU,Home,L,16,3,44,14,12,19,53,43.2,85.7
20601099,2007-04-01,2006-07,RS,SAC,Home,W,5,1,14,6,6,6,19,42.9,100.0
20601107,2007-04-03,2006-07,RS,DEN,Home,L,14,0,31,11,11,14,39,45.2,100.0
20601118,2007-04-04,2006-07,RS,LAC,Away,L,13,0,34,4,3,13,29,38.2,75.0
20601133,2007-04-06,2006-07,RS,SEA,Away,W,12,1,27,24,19,13,46,48.1,79.2
20601144,2007-04-08,2006-07,RS,PHX,Home,L,13,1,25,5,5,14,34,56.0,100.0
20601154,2007-04-09,2006-07,RS,DEN,Away,L,8,1,30,5,4,9,23,30.0,80.0
20601174,2007-04-12,2006-07,RS,LAC,Home,L,16,1,33,15,15,17,50,51.5,100.0
20601185,2007-04-13,2006-07,RS,PHX,Away,L,6,1,26,2,2,7,17,26.9,100.0
20601202,2007-04-15,2006-07,RS,SEA,Home,W,15,3,25,13,11,18,50,72.0,84.6
20601227,2007-04-18,2006-07,RS,SAC,Away,W,12,0,19,12,10,12,34,63.2,83.3
40600151,2007-04-22,2006-07,PO,PHX,Away,L,0,0,0,7,5,0,5,,71.4
40600152,2007-04-24,2006-07,PO,PHX,Away,L,0,0,0,4,4,0,4,,100.0
40600153,2007-04-26,2006-07,PO,PHX,Home,W,0,0,0,13,13,0,13,,100.0
40600154,2007-04-29,2006-07,PO,PHX,Home,L,0,0,0,6,6,0,6,,100.0
40600155,2007-05-02,2006-07,PO,PHX,Away,L,0,0,0,7,6,0,6,,85.7
20700002,2007-10-30,2007-08,RS,HOU,Home,L,12,1,32,27,18,13,45,40.6,66.7
20700026,2007-11-02,2007-08,RS,PHX,Away,W,5,1,15,3,3,6,16,40.0,100.0
20700042,2007-11-04,2007-08,RS,UTA,Home,W,12,1,19,8,6,13,33,68.4,75.0
20700052,2007-11-06,2007-08,RS,NOH,Home,L,9,2,20,4,4,11,28,55.0,100.0
20700076,2007-11-09,2007-08,RS,MIN,Home,W,6,3,19,10,9,9,30,47.4,90.0
20700101,2007-11-13,2007-08,RS,SAS,Away,L,9,0,19,0,0,9,18,47.4,
20700113,2007-11-14,2007-08,RS,HOU,Away,W,9,2,23,6,6,11,30,47.8,100.0
20700129,2007-11-16,2007-08,RS,DET,Home,W,4,2,18,5,5,6,19,33.3,100.0
20700144,2007-11-18,2007-08,RS,CHI,Home,W,6,0,16,7,6,6,18,37.5,85.7
20700152,2007-11-20,2007-08,RS,IND,Away,W,3,5,16,11,11,8,32,50.0,100.0
20700162,2007-11-21,2007-08,RS,MIL,Away,L,5,2,18,11,11,7,27,38.9,100.0
20700172,2007-11-23,2007-08,RS,BOS,Away,L,6,3,21,9,7,9,28,42.9,77.8
20700196,2007-11-25,2007-08,RS,NJN,Home,L,5,2,21,16,15,7,31,33.3,93.8
20700210,2007-11-27,2007-08,RS,SEA,Home,W,11,1,22,12,10,12,35,54.5,83.3
20700222,2007-11-29,2007-08,RS,DEN,Home,W,10,0,18,5,4,10,24,55.6,80.0
20700231,2007-11-30,2007-08,RS,UTA,Away,L,7,3,19,6,5,10,28,52.6,83.3
20700249,2007-12-02,2007-08,RS,ORL,Home,L,6,4,26,4,4,10,28,38.5,100.0
20700259,2007-12-04,2007-08,RS,MIN,Away,W,4,2,12,9,6,6,20,50.0,66.7
20700270,2007-12-05,2007-08,RS,DEN,Away,W,10,0,19,6,5,10,25,52.6,83.3
20700300,2007-12-09,2007-08,RS,GSW,Home,W,7,2,23,10,8,9,28,39.1,80.0
20700326,2007-12-13,2007-08,RS,SAS,Home,W,9,1,24,10,9,10,30,41.7,90.0
20700338,2007-12-14,2007-08,RS,GSW,Away,L,6,0,23,11,9,6,21,26.1,81.8
20700353,2007-12-16,2007-08,RS,LAC,Home,W,9,2,22,9,8,11,32,50.0,88.9
20700363,2007-12-18,2007-08,RS,CHI,Away,W,7,0,19,4,4,7,18,36.8,100.0
20700379,2007-12-20,2007-08,RS,CLE,Away,L,8,0,22,8,5,8,21,36.4,62.5
20700382,2007-12-21,2007-08,RS,PHI,Away,W,4,2,20,5,5,6,19,30.0,100.0
20700400,2007-12-23,2007-08,RS,NYK,Away,W,9,5,28,7,6,14,39,50.0,85.7
20700406,2007-12-25,2007-08,RS,PHX,Home,W,11,1,20,14,13,12,38,60.0,92.9
20700432,2007-12-28,2007-08,RS,UTA,Home,W,5,6,18,4,3,11,31,61.1,75.0
20700448,2007-12-30,2007-08,RS,BOS,Home,L,6,0,25,11,10,6,22,24.0,90.9
20700482,2008-01-04,2007-08,RS,PHI,Home,W,5,0,9,5,5,5,15,55.6,100.0
20700497,2008-01-06,2007-08,RS,IND,Home,W,6,2,21,8,8,8,26,38.1,100.0
20700504,2008-01-08,2007-08,RS,MEM,Away,W,7,1,22,11,8,8,25,36.4,72.7
20700515,2008-01-09,2007-08,RS,NOH,Away,W,6,2,16,2,1,8,19,50.0,50.0
20700531,2008-01-11,2007-08,RS,MIL,Home,W,7,5,25,8,8,12,37,48.0,100.0
20700546,2008-01-13,2007-08,RS,MEM,Home,W,7,3,25,15,14,10,37,40.0,93.3
20700553,2008-01-14,2007-08,RS,SEA,Away,W,19,2,44,7,4,21,48,47.7,57.1
20700572,2008-01-17,2007-08,RS,PHX,Home,L,6,4,22,8,6,10,30,45.5,75.0
20700607,2008-01-21,2007-08,RS,DEN,Home,W,4,1,7,8,6,5,17,71.4,75.0
20700618,2008-01-23,2007-08,RS,SAS,Away,L,11,1,27,4,4,12,29,44.4,100.0
20700633,2008-01-25,2007-08,RS,DAL,Away,L,10,1,19,21,17,11,40,57.9,81.0
20700643,2008-01-27,2007-08,RS,CLE,Home,L,10,0,21,18,13,10,33,47.6,72.2
20700664,2008-01-29,2007-08,RS,NYK,Home,W,9,1,21,6,3,10,24,47.6,50.0
20700675,2008-01-31,2007-08,RS,DET,Away,L,10,2,25,15,13,12,39,48.0,86.7
20700679,2008-02-01,2007-08,RS,TOR,Away,W,15,4,28,4,4,19,46,67.9,100.0
20700696,2008-02-03,2007-08,RS,WAS,Away,W,8,2,15,11,8,10,30,66.7,72.7
20700710,2008-02-05,2007-08,RS,NJN,Away,W,3,0,13,0,0,3,6,23.1,
20700713,2008-02-06,2007-08,RS,ATL,Away,L,4,0,16,5,3,4,11,25.0,60.0
20700728,2008-02-08,2007-08,RS,ORL,Away,W,11,0,26,16,14,11,36,42.3,87.5
20700745,2008-02-10,2007-08,RS,MIA,Away,W,8,2,15,11,11,10,33,66.7,100.0
20700753,2008-02-11,2007-08,RS,CHA,Away,W,5,4,17,9,9,9,31,52.9,100.0
20700772,2008-02-13,2007-08,RS,MIN,Away,W,5,2,18,13,13,7,29,38.9,100.0
20700789,2008-02-19,2007-08,RS,ATL,Home,W,7,1,16,6,6,8,23,50.0,100.0
20700796,2008-02-20,2007-08,RS,PHX,Away,W,15,1,25,10,8,16,41,64.0,80.0
20700822,2008-02-23,2007-08,RS,LAC,Away,W,5,0,11,9,7,5,17,45.5,77.8
20700830,2008-02-24,2007-08,RS,SEA,Away,W,5,3,13,3,2,8,21,61.5,66.7
20700843,2008-02-26,2007-08,RS,POR,Home,W,10,1,25,8,7,11,30,44.0,87.5
20700857,2008-02-28,2007-08,RS,MIA,Home,W,7,0,14,7,7,7,21,50.0,100.0
20700868,2008-02-29,2007-08,RS,POR,Away,L,10,2,24,8,7,12,33,50.0,87.5
20700876,2008-03-02,2007-08,RS,DAL,Home,W,13,2,27,27,20,15,52,55.6,74.1
20700895,2008-03-04,2007-08,RS,SAC,Away,W,10,0,26,16,14,10,34,38.5,87.5
20700923,2008-03-07,2007-08,RS,LAC,Home,W,3,2,9,4,4,5,16,55.6,100.0
20700938,2008-03-09,2007-08,RS,SAC,Home,L,7,0,18,15,12,7,26,38.9,80.0
20700951,2008-03-11,2007-08,RS,TOR,Home,W,8,4,20,6,6,12,34,60.0,100.0
20700970,2008-03-14,2007-08,RS,NOH,Away,L,6,4,23,13,12,10,36,43.5,92.3
20700988,2008-03-16,2007-08,RS,HOU,Away,L,11,0,33,4,2,11,24,33.3,50.0
20701003,2008-03-18,2007-08,RS,DAL,Away,W,10,2,23,6,3,12,29,52.2,50.0
20701018,2008-03-20,2007-08,RS,UTA,Away,W,11,0,24,9,5,11,27,45.8,55.6
20701027,2008-03-21,2007-08,RS,SEA,Home,W,8,0,15,8,7,8,23,53.3,87.5
20701043,2008-03-23,2007-08,RS,GSW,Home,L,10,3,30,7,7,13,36,43.3,100.0
20701051,2008-03-24,2007-08,RS,GSW,Away,W,10,1,30,7,7,11,30,36.7,100.0
20701069,2008-03-26,2007-08,RS,CHA,Home,L,6,2,22,12,9,8,27,36.4,75.0
20701082,2008-03-28,2007-08,RS,MEM,Home,L,10,9,37,7,6,19,53,51.4,85.7
20701098,2008-03-30,2007-08,RS,WAS,Home,W,7,0,24,15,12,7,26,29.2,80.0
20701122,2008-04-02,2007-08,RS,POR,Home,W,6,4,16,13,12,10,36,62.5,92.3
20701135,2008-04-04,2007-08,RS,DAL,Home,W,4,3,14,9,8,7,25,50.0,88.9
20701150,2008-04-06,2007-08,RS,SAC,Away,W,5,4,15,8,7,9,29,60.0,87.5
20701161,2008-04-08,2007-08,RS,POR,Away,L,9,2,26,13,10,11,34,42.3,76.9
20701175,2008-04-10,2007-08,RS,LAC,Away,W,5,1,17,5,3,6,16,35.3,60.0
20701187,2008-04-11,2007-08,RS,NOH,Home,W,6,3,17,10,8,9,29,52.9,80.0
20701198,2008-04-13,2007-08,RS,SAS,Home,W,3,3,14,6,5,6,20,42.9,83.3
20701216,2008-04-15,2007-08,RS,SAC,Home,W,2,1,13,14,13,3,20,23.1,92.9
40700141,2008-04-20,2007-08,PO,DEN,Home,W,0,0,0,14,13,0,13,,92.9
40700142,2008-04-23,2007-08,PO,DEN,Home,W,0,0,0,9,8,0,8,,88.9
40700143,2008-04-26,2007-08,PO,DEN,Away,W,0,0,0,5,3,0,3,,60.0
40700144,2008-04-28,2007-08,PO,DEN,Away,W,0,0,0,10,4,0,4,,40.0
40700221,2008-05-04,2007-08,PO,UTA,Home,W,0,0,0,23,21,0,21,,91.3
40700222,2008-05-07,2007-08,PO,UTA,Home,W,0,0,0,12,11,0,11,,91.7
40700223,2008-05-09,2007-08,PO,UTA,Away,L,0,0,0,17,14,0,14,,82.4
40700224,2008-05-11,2007-08,PO,UTA,Away,L,0,0,0,10,6,0,6,,60.0
40700225,2008-05-14,2007-08,PO,UTA,Home,W,0,0,0,17,13,0,13,,76.5
40700226,2008-05-16,2007-08,PO,UTA,Away,W,0,0,0,17,15,0,15,,88.2
40700311,2008-05-21,2007-08,PO,SAS,Home,W,0,0,0,4,4,0,4,,100.0
40700312,2008-05-23,2007-08,PO,SAS,Home,W,0,0,0,1,1,0,1,,100.0
40700313,2008-05-25,2007-08,PO,SAS,Away,L,0,0,0,1,0,0,0,,0.0
40700314,2008-05-27,2007-08,PO,SAS,Away,W,0,0,0,0,0,0,0,,
40700315,2008-05-29,2007-08,PO,SAS,Home,W,0,0,0,5,5,0,5,,100.0
40700401,2008-06-05,2007-08,PO,BOS,Away,L,0,0,0,6,6,0,6,,100.0
40700402,2008-06-08,2007-08,PO,BOS,Away,L,0,0,0,7,7,0,7,,100.0
40700403,2008-06-10,2007-08,PO,BOS,Home,W,0,0,0,18,11,0,11,,61.1
40700404,2008-06-12,2007-08,PO,BOS,Home,L,0,0,0,6,5,0,5,,83.3
40700405,2008-06-15,2007-08,PO,BOS,Home,W,0,0,0,7,5,0,5,,71.4
40700406,2008-06-17,2007-08,PO,BOS,Away,L,0,0,0,5,5,0,5,,100.0
20800003,2008-10-28,2008-09,RS,POR,Home,W,8,1,17,5,4,9,23,52.9,80.0
20800015,2008-10-29,2008-09,RS,LAC,Away,W,5,0,12,7,6,5,16,41.7,85.7
20800037,2008-11-01,2008-09,RS,DEN,Away,W,10,1,24,12,10,11,33,45.8,83.3
20800063,2008-11-05,2008-09,RS,LAC,Home,W,8,0,21,14,11,8,27,38.1,78.6
20800092,2008-11-09,2008-09,RS,HOU,Home,W,9,1,17,4,2,10,23,58.8,50.0
20800102,2008-11-11,2008-09,RS,DAL,Away,W,10,0,20,8,7,10,27,50.0,87.5
20800112,2008-11-12,2008-09,RS,NOH,Away,W,4,1,15,9,9,5,20,33.3,100.0
20800131,2008-11-14,2008-09,RS,DET,Home,L,10,2,30,4,3,12,29,40.0,75.0
20800158,2008-11-18,2008-09,RS,CHI,Home,W,6,3,18,0,0,9,21,50.0,
20800170,2008-11-20,2008-09,RS,PHX,Away,W,7,1,23,9,7,8,24,34.8,77.8
20800183,2008-11-21,2008-09,RS,DEN,Home,W,11,1,18,5,4,12,29,66.7,80.0
20800197,2008-11-23,2008-09,RS,SAC,Home,W,10,0,20,4,4,10,24,50.0,100.0
20800209,2008-11-25,2008-09,RS,NJN,Home,W,5,0,17,2,2,5,12,29.4,100.0
20800235,2008-11-28,2008-09,RS,DAL,Home,W,13,1,26,6,6,14,35,53.8,100.0
20800251,2008-11-30,2008-09,RS,TOR,Home,W,9,0,14,5,5,9,23,64.3,100.0
20800255,2008-12-02,2008-09,RS,IND,Away,L,10,0,21,10,8,10,28,47.6,80.0
20800267,2008-12-03,2008-09,RS,PHI,Away,W,11,1,20,7,7,12,32,60.0,100.0
20800277,2008-12-05,2008-09,RS,WAS,Away,W,5,0,17,14,13,5,23,29.4,92.9
20800300,2008-12-07,2008-09,RS,MIL,Home,W,6,0,13,9,8,6,20,46.2,88.9
20800313,2008-12-09,2008-09,RS,SAC,Away,L,6,3,25,7,7,9,28,36.0,100.0
20800322,2008-12-10,2008-09,RS,PHX,Home,W,4,2,16,4,4,6,18,37.5,100.0
20800336,2008-12-12,2008-09,RS,SAC,Home,W,9,2,21,10,8,11,32,52.4,80.0
20800350,2008-12-14,2008-09,RS,MIN,Home,W,7,2,24,6,6,9,26,37.5,100.0
20800365,2008-12-16,2008-09,RS,NYK,Home,W,11,1,22,4,3,12,28,54.5,75.0
20800385,2008-12-19,2008-09,RS,MIA,Away,L,11,1,24,4,3,12,28,50.0,75.0
20800390,2008-12-20,2008-09,RS,ORL,Away,L,12,2,31,11,11,14,41,45.2,100.0
20800405,2008-12-22,2008-09,RS,MEM,Away,W,11,3,23,8,5,14,36,60.9,62.5
20800417,2008-12-23,2008-09,RS,NOH,Away,W,7,0,18,15,12,7,26,38.9,80.0
20800423,2008-12-25,2008-09,RS,BOS,Home,W,12,1,23,0,0,13,27,56.5,
20800449,2008-12-28,2008-09,RS,GSW,Home,W,6,3,15,10,10,9,31,60.0,100.0
20800487,2009-01-02,2008-09,RS,UTA,Home,W,11,2,23,14,12,13,40,56.5,85.7
20800500,2009-01-04,2008-09,RS,POR,Home,W,11,0,19,5,4,11,26,57.9,80.0
20800513,2009-01-06,2008-09,RS,NOH,Home,L,8,6,22,6,5,14,39,63.6,83.3
20800525,2009-01-07,2008-09,RS,GSW,Away,W,7,2,20,1,1,9,21,45.0,100.0
20800538,2009-01-09,2008-09,RS,IND,Home,W,9,1,20,17,15,10,36,50.0,88.2
20800552,2009-01-11,2008-09,RS,MIA,Home,W,3,2,14,7,7,5,19,35.7,100.0
20800562,2009-01-13,2008-09,RS,HOU,Away,W,12,1,32,9,6,13,33,40.6,66.7
20800574,2009-01-14,2008-09,RS,SAS,Away,L,9,2,19,6,5,11,29,57.9,83.3
20800589,2009-01-16,2008-09,RS,ORL,Home,L,9,1,26,8,7,10,28,38.5,87.5
20800612,2009-01-19,2008-09,RS,CLE,Home,W,8,1,22,3,1,9,20,40.9,33.3
20800627,2009-01-21,2008-09,RS,LAC,Away,W,3,2,15,6,6,5,18,33.3,100.0
20800629,2009-01-22,2008-09,RS,WAS,Home,W,3,1,11,2,2,4,11,36.4,100.0
20800647,2009-01-25,2008-09,RS,SAS,Home,W,6,2,17,4,4,8,22,47.1,100.0
20800666,2009-01-27,2008-09,RS,CHA,Home,L,14,1,28,8,7,15,38,53.6,87.5
20800687,2009-01-30,2008-09,RS,MIN,Away,W,11,1,23,6,5,12,30,52.2,83.3
20800695,2009-01-31,2008-09,RS,MEM,Away,W,10,0,20,7,5,10,25,50.0,71.4
20800709,2009-02-02,2008-09,RS,NYK,Away,W,16,3,31,20,20,19,61,61.3,100.0
20800721,2009-02-04,2008-09,RS,TOR,Away,W,9,4,28,8,6,13,36,46.4,75.0
20800732,2009-02-05,2008-09,RS,BOS,Away,W,6,4,29,4,2,10,26,34.5,50.0
20800751,2009-02-08,2008-09,RS,CLE,Away,W,8,0,17,3,3,8,19,47.1,100.0
20800772,2009-02-10,2008-09,RS,OKC,Home,W,13,0,26,8,8,13,34,50.0,100.0
20800782,2009-02-11,2008-09,RS,UTA,Away,L,13,1,33,8,8,14,37,42.4,100.0
20800797,2009-02-17,2008-09,RS,ATL,Home,W,2,2,12,0,0,4,10,33.3,
20800807,2009-02-18,2008-09,RS,GSW,Away,W,7,2,22,12,10,9,30,40.9,83.3
20800821,2009-02-20,2008-09,RS,NOH,Home,W,12,1,30,12,12,13,39,43.3,100.0
20800834,2009-02-22,2008-09,RS,MIN,Away,W,11,0,21,7,6,11,28,52.4,85.7
20800846,2009-02-24,2008-09,RS,OKC,Away,W,13,0,21,13,10,13,36,61.9,76.9
20800862,2009-02-26,2008-09,RS,PHX,Home,W,9,1,13,2,1,10,22,76.9,50.0
20800871,2009-02-27,2008-09,RS,DEN,Away,L,10,0,31,12,9,10,29,32.3,75.0
20800884,2009-03-01,2008-09,RS,PHX,Away,L,15,3,38,10,10,18,49,47.4,100.0
20800904,2009-03-03,2008-09,RS,MEM,Home,W,11,1,23,6,6,12,31,52.2,100.0
20800925,2009-03-06,2008-09,RS,MIN,Home,W,6,2,17,5,5,8,23,47.1,100.0
20800948,2009-03-09,2008-09,RS,POR,Away,L,9,2,29,2,2,11,26,37.9,100.0
20800962,2009-03-11,2008-09,RS,HOU,Away,W,12,2,23,10,7,14,37,60.9,70.0
20800966,2009-03-12,2008-09,RS,SAS,Away,W,8,1,21,4,4,9,23,42.9,100.0
20800991,2009-03-15,2008-09,RS,DAL,Home,W,8,3,20,3,3,11,28,55.0,100.0
20801008,2009-03-17,2008-09,RS,PHI,Home,L,4,1,15,0,0,5,11,33.3,
20801022,2009-03-19,2008-09,RS,GSW,Home,W,7,2,25,1,1,9,21,36.0,100.0
20801038,2009-03-21,2008-09,RS,CHI,Away,W,8,2,25,10,6,10,28,40.0,60.0
20801056,2009-03-24,2008-09,RS,OKC,Away,W,5,1,18,6,6,6,19,33.3,100.0
20801070,2009-03-26,2008-09,RS,DET,Away,W,9,1,18,10,9,10,30,55.6,90.0
20801078,2009-03-27,2008-09,RS,NJN,Away,W,2,3,19,1,1,5,14,26.3,100.0
20801092,2009-03-29,2008-09,RS,ATL,Away,L,6,1,19,4,2,7,17,36.8,50.0
20801104,2009-03-31,2008-09,RS,CHA,Away,L,9,2,28,3,1,11,25,39.3,33.3
20801117,2009-04-01,2008-09,RS,MIL,Away,W,9,1,19,9,9,10,30,52.6,100.0
20801134,2009-04-03,2008-09,RS,HOU,Home,W,3,4,11,2,2,7,20,63.6,100.0
20801152,2009-04-05,2008-09,RS,LAC,Home,W,2,3,15,8,5,5,18,33.3,62.5
20801160,2009-04-07,2008-09,RS,SAC,Away,W,7,1,16,8,5,8,22,50.0,62.5
20801175,2009-04-09,2008-09,RS,DEN,Home,W,9,2,19,10,9,11,33,57.9,90.0
20801186,2009-04-10,2008-09,RS,POR,Away,L,6,3,24,12,11,9,32,37.5,91.7
20801201,2009-04-12,2008-09,RS,MEM,Home,W,7,0,9,2,2,7,16,77.8,100.0
20801216,2009-04-14,2008-09,RS,UTA,Home,W,4,1,11,7,5,5,16,45.5,71.4
40800141,2009-04-19,2008-09,PO,UTA,Home,W,0,0,0,7,6,0,6,,85.7
40800142,2009-04-21,2008-09,PO,UTA,Home,W,0,0,0,10,9,0,9,,90.0
40800143,2009-04-23,2008-09,PO,UTA,Away,L,0,0,0,8,7,0,7,,87.5
40800144,2009-04-25,2008-09,PO,UTA,Away,W,0,0,0,5,5,0,5,,100.0
40800145,2009-04-27,2008-09,PO,UTA,Home,W,0,0,0,9,8,0,8,,88.9
40800221,2009-05-04,2008-09,PO,HOU,Home,L,0,0,0,5,3,0,3,,60.0
40800222,2009-05-06,2008-09,PO,HOU,Home,W,0,0,0,7,6,0,6,,85.7
40800223,2009-05-08,2008-09,PO,HOU,Away,W,0,0,0,8,7,0,7,,87.5
40800224,2009-05-10,2008-09,PO,HOU,Away,L,0,0,0,0,0,0,0,,
40800225,2009-05-12,2008-09,PO,HOU,Home,W,0,0,0,6,5,0,5,,83.3
40800226,2009-05-14,2008-09,PO,HOU,Away,L,0,0,0,10,9,0,9,,90.0
40800227,2009-05-17,2008-09,PO,HOU,Home,W,0,0,0,6,5,0,5,,83.3
40800311,2009-05-19,2008-09,PO,DEN,Home,W,0,0,0,13,12,0,12,,92.3
40800312,2009-05-21,2008-09,PO,DEN,Home,L,0,0,0,10,10,0,10,,100.0
40800313,2009-05-23,2008-09,PO,DEN,Away,W,0,0,0,17,15,0,15,,88.2
40800314,2009-05-25,2008-09,PO,DEN,Away,L,0,0,0,13,12,0,12,,92.3
40800315,2009-05-27,2008-09,PO,DEN,Home,W,0,0,0,10,9,0,9,,90.0
40800316,2009-05-29,2008-09,PO,DEN,Away,W,0,0,0,9,9,0,9,,100.0
40800401,2009-06-04,2008-09,PO,ORL,Home,W,0,0,0,8,8,0,8,,100.0
40800402,2009-06-07,2008-09,PO,ORL,Home,W,0,0,0,10,8,0,8,,80.0
40800403,2009-06-09,2008-09,PO,ORL,Away,L,0,0,0,10,5,0,5,,50.0
40800404,2009-06-11,2008-09,PO,ORL,Away,W,0,0,0,8,8,0,8,,100.0
40800405,2009-06-14,2008-09,PO,ORL,Away,W,0,0,0,8,8,0,8,,100.0
20900004,2009-10-27,2009-10,RS,LAC,Home,W,11,0,26,12,11,11,33,42.3,91.7
20900031,2009-10-30,2009-10,RS,DAL,Home,L,5,1,19,9,7,6,20,31.6,77.8
20900045,2009-11-01,2009-10,RS,ATL,Home,W,14,1,29,11,10,15,41,51.7,90.9
20900057,2009-11-03,2009-10,RS,OKC,Away,W,8,1,22,14,12,9,31,40.9,85.7
20900066,2009-11-04,2009-10,RS,HOU,Away,W,15,0,30,15,11,15,41,50.0,73.3
20900083,2009-11-06,2009-10,RS,MEM,Home,W,19,0,30,4,3,19,41,63.3,75.0
20900097,2009-11-08,2009-10,RS,NOH,Home,W,11,0,21,6,6,11,28,52.4,100.0
20900123,2009-11-12,2009-10,RS,PHX,Home,W,13,0,21,4,3,13,29,61.9,75.0
20900131,2009-11-13,2009-10,RS,DEN,Away,L,6,1,17,4,4,7,19,41.2,100.0
20900146,2009-11-15,2009-10,RS,HOU,Home,L,5,0,20,9,8,5,18,25.0,88.9
20900157,2009-11-17,2009-10,RS,DET,Home,W,16,1,29,5,5,17,40,58.6,100.0
20900172,2009-11-19,2009-10,RS,CHI,Home,W,7,0,21,8,7,7,21,33.3,87.5
20900197,2009-11-22,2009-10,RS,OKC,Home,W,11,0,23,4,4,11,26,47.8,100.0
20900207,2009-11-24,2009-10,RS,NYK,Home,W,13,1,20,7,5,14,34,70.0,71.4
